1.105	1.22103	0.195	0.038025
1.13	1.2769	0.20125	0.0405016
1.1725	1.37476	0.20625	0.0425391
1.1775	1.38651	0.25625	0.0656641
1.175	1.38063	0.25625	0.0656641
1.1075	1.22656	0.24	0.0576
1.1075	1.22656	0.24	0.0576
1.0725	1.15026	0.24625	0.0606391
1.165	1.35723	0.20625	0.0425391
1.11	1.2321	0.17625	0.0310641
1.1825	1.39831	0.15125	0.0228766
1.245	1.55003	0.14125	0.0199516
1.2475	1.55626	0.16375	0.0268141
1.2325	1.51906	0.19375	0.0375391
1.195	1.42803	0.13875	0.0192516
1.1575	1.33981	0.15125	0.0228766
1.165	1.35723	0.105	0.011025
1.1475	1.31676	0.0925	0.00855625
1.1875	1.41016	0.15625	0.0244141
1.1175	1.24881	0.12	0.0144
1.0575	1.11831	0.13125	0.0172266
1.0325	1.06606	0.09375	0.00878906
0.98	0.9604	0.14375	0.0206641
1.085	1.17722	0.18125	0.0328516
1.105	1.22103	0.17	0.0289
1.1775	1.38651	0.135	0.018225
1.1575	1.33981	0.17	0.0289
1.17	1.3689	0.11875	0.0141016
1.1825	1.39831	0.1425	0.0203062
1.1575	1.33981	0.14375	0.0206641
1.125	1.26562	0.17	0.0289
1.16	1.3456	0.19875	0.0395016
1.11	1.2321	0.1825	0.0333062
1.0975	1.20451	0.15125	0.0228766
1.1975	1.43401	0.165	0.027225
1.225	1.50063	0.165	0.027225
1.1625	1.35141	0.17125	0.0293266
1.14	1.2996	0.14	0.0196
1.19	1.4161	0.12625	0.0159391
1.12	1.2544	0.19125	0.0365766
1.125	1.26562	0.24625	0.0606391
1.1525	1.32826	0.22875	0.0523266
1.175	1.38063	0.21625	0.0467641
1.1175	1.24881	0.21875	0.0478516
1.19	1.4161	0.2325	0.0540563
1.115	1.24323	0.18	0.0324
1.11	1.2321	0.1925	0.0370562
1.115	1.24323	0.17625	0.0310641
1.0075	1.01506	0.14375	0.0206641
1.055	1.11302	0.13625	0.0185641
1.005	1.01002	0.1225	0.0150062
1.035	1.07122	0.16875	0.0284766
1.1325	1.28256	0.16625	0.0276391
1.155	1.33403	0.20875	0.0435766
1.1225	1.26001	0.225	0.050625
1.1425	1.30531	0.1975	0.0390063
1.18	1.3924	0.22125	0.0489516
1.21	1.4641	0.25625	0.0656641
1.1625	1.35141	0.2175	0.0473063
1.1425	1.30531	0.215	0.046225
1.155	1.33403	0.2025	0.0410063
1.0725	1.15026	0.17125	0.0293266
1.115	1.24323	0.17375	0.0301891
1.17	1.3689	0.16375	0.0268141
1.15	1.3225	0.15625	0.0244141
1.1725	1.37476	0.1625	0.0264063
1.145	1.31103	0.155	0.024025
1.1225	1.26001	0.165	0.027225
1.0925	1.19356	0.13	0.0169
1.19	1.4161	0.165	0.027225
1.095	1.19903	0.14	0.0196
1.0925	1.19356	0.07625	0.00581406
1.13	1.2769	0.08375	0.00701406
1.135	1.28822	0.0975	0.00950625
1.125	1.26562	0.1	0.01
1.11	1.2321	0.02125	0.000451563
1.145	1.31103	0.04	0.0016
1.1225	1.26001	0.045	0.002025
1.135	1.28822	0.01625	0.000264063
1.1175	1.24881	0.00875	7.65625e-05
1.1175	1.24881	0.02	0.0004
1.11	1.2321	0.07	0.0049
1.07	1.1449	0.03	0.0009
1.0375	1.07641	0.03125	0.000976562
1.025	1.05062	0.06375	0.00406406
1.0125	1.02516	0.0675	0.00455625
1.02	1.0404	0.0925	0.00855625
1.045	1.09202	0.09	0.0081
1.0225	1.04551	0.07375	0.00543906
1.01	1.0201	0.12125	0.0147016
0.9925	0.985056	0.085	0.007225
1.025	1.05062	0.1	0.01
1.0225	1.04551	0.04	0.0016
0.9375	0.878906	0.04125	0.00170156
0.9625	0.926406	0.08875	0.00787656
0.97	0.9409	0.095	0.009025
0.9675	0.936056	0.125	0.015625
1.0225	1.04551	0.1375	0.0189063
1.05	1.1025	0.1375	0.0189063
0.9825	0.965306	0.14625	0.0213891
0.975	0.950625	0.1625	0.0264063
0.99	0.9801	0.1575	0.0248063
1.0425	1.08681	0.14625	0.0213891
1.075	1.15562	0.20875	0.0435766
1.08	1.1664	0.27375	0.0749391
1.0775	1.16101	0.26625	0.0708891
1.0775	1.16101	0.245	0.060025
1.0725	1.15026	0.2425	0.0588062
1.0775	1.16101	0.24625	0.0606391
1.05	1.1025	0.26	0.0676
1.085	1.17722	0.25	0.0625
1.1325	1.28256	0.2275	0.0517563
1.125	1.26562	0.23375	0.0546391
1.16	1.3456	0.28125	0.0791016
1.0225	1.04551	0.2825	0.0798062
1.1275	1.27126	0.28875	0.0833766
1.225	1.50063	0.29375	0.0862891
1.2025	1.44601	0.3125	0.0976562
1.23	1.5129	0.27625	0.0763141
1.1975	1.43401	0.25125	0.0631266
1.2175	1.48231	0.2675	0.0715563
1.1625	1.35141	0.245	0.060025
1.13	1.2769	0.25625	0.0656641
1.2275	1.50676	0.2625	0.0689063
1.12	1.2544	0.24375	0.0594141
1.1525	1.32826	0.275	0.075625
1.0575	1.11831	0.23	0.0529
1.13	1.2769	0.26	0.0676
1.1175	1.24881	0.21875	0.0478516
1.0575	1.11831	0.18875	0.0356266
1.1	1.21	0.21375	0.0456891
1.185	1.40423	0.16875	0.0284766
1.1675	1.36306	0.165	0.027225
1.1725	1.37476	0.17625	0.0310641
1.095	1.19903	0.16875	0.0284766
1.1325	1.28256	0.12625	0.0159391
1.1825	1.39831	0.1175	0.0138062
1.13	1.2769	0.1225	0.0150062
1.0625	1.12891	0.14	0.0196
1.115	1.24323	0.17625	0.0310641
1.15	1.3225	0.175	0.030625
1.1725	1.37476	0.20125	0.0405016
1.195	1.42803	0.2325	0.0540563
1.15	1.3225	0.22375	0.0500641
1.215	1.47623	0.26875	0.0722266
1.2275	1.50676	0.265	0.070225
1.185	1.40423	0.29375	0.0862891
