1.175	1.38063	0.455	0.207025
1.18375	1.40126	0.435	0.189225
1.165	1.35723	0.44	0.1936
1.1825	1.39831	0.43	0.1849
1.17125	1.37183	0.42	0.1764
1.185	1.40423	0.4475	0.200256
1.2025	1.44601	0.4225	0.178506
1.1375	1.29391	0.36875	0.135977
1.14	1.2996	0.39875	0.159002
1.15625	1.33691	0.36375	0.132314
1.16125	1.3485	0.37375	0.139689
1.18	1.3924	0.42625	0.181689
1.1725	1.37476	0.4025	0.162006
1.1725	1.37476	0.4525	0.204756
1.2525	1.56876	0.485	0.235225
1.34	1.7956	0.4525	0.204756
1.28875	1.66088	0.43125	0.185977
1.33625	1.78556	0.46625	0.217389
1.39375	1.94254	0.47875	0.229202
1.28625	1.65444	0.4475	0.200256
1.30875	1.71283	0.45125	0.203627
1.26	1.5876	0.46375	0.215064
1.23375	1.52214	0.49	0.2401
1.24125	1.5407	0.50625	0.256289
1.215	1.47622	0.51125	0.261377
1.25	1.5625	0.48625	0.236439
1.24625	1.55314	0.52375	0.274314
1.27875	1.6352	0.51875	0.269102
1.21125	1.46713	0.49875	0.248752
1.23625	1.52831	0.49625	0.246264
1.25125	1.56563	0.51875	0.269102
1.19625	1.43101	0.51375	0.263939
1.15125	1.32538	0.4775	0.228006
1.2825	1.64481	0.51	0.2601
1.23125	1.51598	0.50625	0.256289
1.2425	1.54381	0.4775	0.228006
1.2575	1.58131	0.4775	0.228006
1.25375	1.57189	0.4475	0.200256
1.29625	1.68026	0.45125	0.203627
1.26375	1.59706	0.46875	0.219727
1.27	1.6129	0.45	0.2025
1.19875	1.437	0.42625	0.181689
1.21375	1.47319	0.42875	0.183827
1.22625	1.50369	0.42375	0.179564
1.22875	1.50983	0.4325	0.187056
1.2125	1.47016	0.4025	0.162006
1.18125	1.39535	0.38375	0.147264
1.15125	1.32538	0.3875	0.150156
1.20125	1.443	0.39375	0.155039
1.35625	1.83941	0.43	0.1849
1.35625	1.83941	0.43625	0.190314
1.2975	1.68351	0.39875	0.159002
1.30125	1.69325	0.37625	0.141564
1.3075	1.70956	0.275	0.075625
1.3225	1.74901	0.2325	0.0540562
1.30375	1.69976	0.2625	0.0689063
1.27875	1.6352	0.2725	0.0742563
1.2	1.44	0.29375	0.0862891
1.195	1.42802	0.26	0.0676
1.25125	1.56563	0.30375	0.0922641
1.2325	1.51906	0.32375	0.104814
1.14	1.2996	0.2825	0.0798062
1.1675	1.36306	0.29	0.0841
1.1975	1.43401	0.2875	0.0826563
1.18	1.3924	0.28625	0.0819391
1.255	1.57502	0.35875	0.128702
1.20875	1.46108	0.3725	0.138756
1.1975	1.43401	0.37	0.1369
1.155	1.33402	0.3525	0.124256
1.18375	1.40126	0.38	0.1444
1.2525	1.56876	0.36125	0.130502
1.2675	1.60656	0.38125	0.145352
1.1825	1.39831	0.3975	0.158006
1.23125	1.51598	0.40375	0.163014
1.27	1.6129	0.425	0.180625
1.26625	1.60339	0.41375	0.171189
1.27	1.6129	0.45125	0.203627
1.22375	1.49756	0.4675	0.218556
1.245	1.55003	0.4575	0.209306
1.22125	1.49145	0.445	0.198025
1.17875	1.38945	0.435	0.189225
1.1825	1.39831	0.41375	0.171189
